source_language,target_language,source,reference,doc_id,client_id,sender
en,fr,On your computer: Open #PRS_ORG#.,Sur votre ordinateur : Ouvrez #PRS_ORG#.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,5,5.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,"Under 'Devices', right-click on #PRS_ORG# eReader.","Sous « Device », cliquez avec le bouton droit sur liseuse #PRS_ORG#.",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,6,6.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Click Erase Device Authorization.,Cliquez sur Effacer l'autorisation du périphérique.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,7,7.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Click OK at the confirmation screen.,"Cliquez sur ""OK"" à l'écran de confirmation.",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,2) De-authorize #PRS_ORG#,2) Annuler l'autorisation d'#PRS_ORG#,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,1,1.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,"To deauthorize #PRS_ORG#, click Help > Erase Authorization.","Pour annuler l'autorisation d'#PRS_ORG#, cliquez sur Aide &gt; Effacer l'autorisation.",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,2,2.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,"In the pop-up window that opens, enter the password for the account you used to authorize #PRS_ORG#.","Dans la fenêtre qui apparaît, saisissez le mot de passe du compte que vous avez utilisé pour autoriser #PRS_ORG#.",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,3,3.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Click Erase Authorization,Cliquez sur Effacer l'autorisation.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
fr,en,ok,ok,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
fr,en,allez vous rester en ligne,will you stay online?,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
en,fr,"yes, I will","Oui, nous allons...",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Also when you de authorize everything let me know so I can provide you the following steps,"Aussi lorsque vous autorisez tout, faites-le nous savoir, pour vous fournir les étapes suivantes",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
fr,en,non ca ne fonctionne pas,no it does not work,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
en,fr,Did you re authorizze?,Vous avez ré-autorisé ?,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
fr,en,oui,yes,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
en,fr,"Please de authorize everything, before reauthorizing please delete the file, downlaod  the book again","Veuillez tout désautoriser, avant de réautoriser, veuillez supprimer le fichier et télécharger à nouveau le livre.",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Re authorize and transfer the book again,Réautorisez et transférez à nouveau le livre,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
fr,en,je ne comprend pas,I do not understand,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
en,fr,"Step one, delete your authorization again","Étape un, supprimez à nouveau votre autorisation",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,step  two delete the file of the book,Étape deux supprimez le fichier du livre,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,"Step tree, download the book again","Étape, téléchargez à nouveau le livre",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,"step four, authorize the ereader and #PRS_ORG#","Étape quatre, autorisez la liseuse et #PRS_ORG#",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Step 5 transfer the file,Étape 5 transférer le fichier,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
fr,en,etape 4 comment faire #PRS_ORG#,Step 4 how to do #PRS_ORG#,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
en,fr,By authorizing #PRS_ORG# you do authorize your device,"En autorisant #PRS_ORG#, vous autorisez votre appareil",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
fr,en,j essaie tout ca,I try it all,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,customer
en,fr,perfect,Parfait.,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Could you complete the steps?,Pourriez-vous compléter les étapes ?,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Are you still online wuth me?,Êtes-vous toujours en ligne ?,en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,Sadly I have not received a response for more than two minutes.,"Malheureusement, nous n'avons pas reçu de réponse pendant plus de deux minutes.",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
en,fr,"For quality purposes this chat interaction will be closed, please remember you can always come back and we will be happy to continue assisting you.","Pour des raisons de qualité, cette interaction de chat sera fermée, n'oubliez pas que vous pouvez toujours revenir et nous serons heureux de continuer à vous aider.",en_fr_#CLIENT-02#_default021-01-03-17,#CLIENT-02#,agent
fr,en,"Donc, je patiente ?","So, should I wait?",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
fr,en,"Bonjour,","Hello,",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
fr,en,"J'ai acheté des livres , mais ils n'apparaisse pas ???","I bought books, but they don't appear. Why is this happening?",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
en,fr,"Thank you for contacting #PRS_ORG#, can you please provide the email address of your #PRS_ORG# account?","Merci d'avoir contacté #PRS_ORG#, pouvez-vous fournir l'adresse e-mail de votre compte #PRS_ORG# ?",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
en,fr,"For security purposes, can you please confirm either the date of your most recent purchase or the title of one of the eBooks/audiobooks in your account?","Pour des raisons de sécurité, pouvez-vous confirmer la date de votre dernier achat ou le titre de l'un des eBooks / livres audio de votre compte ?",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
fr,en,entre mardi et jeudi...,Between Tuesday and Thursday...,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
en,fr,Thank you for the information.,Merci pour l'information.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,I will be more than happy to assist you.,Nous serons heureux de vous aider.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,On which device are you downloading and reading your books?,Sur quel appareil téléchargez-vous et lisez vos livres ?,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
fr,en,"Je lis sur ma liseuse #PRS_ORG#, mais j'ai commandé de mon ordinateur","I read on my #PRS_ORG# reader, but I ordered from my computer",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
en,fr,What title are you missing?,Quel titre vous manque ?,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
fr,en,Les 4 que j'ai commandé,The 4 I ordered,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
fr,en,Voilà le numéro de reçu: #PHONENUMBER#,This is the receipt number: #PHONENUMBER#,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
en,fr,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,Suivez les étapes ci-dessous pour effectuer une réparation de synchronisation sur votre liseuse #PRS_ORG# (vous aurez besoin d'une connexion Wi-Fi avant de commencer) :,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,1,1.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,Go to your Home screen.,Allez sur votre écran d'accueil.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,2,2.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,Tap on the More icon at the bottom-left of the screen (3 horizontal lines).,Appuyez sur l'icône Plus en bas à gauche de l'écran (3 lignes horizontales).,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,3,3.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,Tap Settings.,Appuyez sur Paramètres.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,4,4.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,Tap Device information.,Appuyez sur Informations sur l'appareil.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,5,5.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,"Beside Repair/restore your #PRS_ORG# account, tap Repair/Restore.","À côté de réparer / restaurer votre compte #PRS_ORG#, appuyez sur Réparer / Restaurer.",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,6,6.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,Tap Repair now/Restore,Appuyez sur Réparer maintenant/Restaurer,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,7,7.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,"When the syncing has completed, please tap again on Sync Now, to install any available upgrades.","Lorsque la synchronisation a terminé, veuillez appuyer sur Sync maintenant, pour installer toutes les mises à niveau disponibles.",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
fr,en,Je fait ça de ma liseuse ?,Should I do that on my reader?,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
fr,en,Ou ordi ?,Or on my computer?,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
en,fr,On your #PRS_ORG#,Sur votre liseuse #PRS_ORG# :,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,Please let me know if you can download and open your book now,Veuillez nous laisser savoir si vous pouvez télécharger et ouvrir votre livre maintenant,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
fr,en,Désolé j'etais au telephone.,"Sorry, I was on the phone.",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
fr,en,Je m'y remet...,I'm getting back to this...,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
en,fr,I will be here for you,Nous serons là pour vous. ,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
fr,en,"Merci beaucoup......, ça y est les livres sont là.",Thank you very much... the books are there.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
fr,en,Meilleurs voeux de bonheur et de santé...,Best wishes of happiness and health...,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
en,fr,Great!!,Très bien.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,I am glad that you have accessed your eBooks now!!,Nous sommes heureux que vous ayez accédé à votre eBooks maintenant.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,"For your reference, I will be sending you a transcript of our conversation.","Pour votre information, nous vous enverrons une transcription de notre conversation.",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,"Should you have any further questions or concerns, you can always reply back to that email and we will be able to assist you further.","Si vous avez d'autres questions ou préoccupations, vous pouvez toujours répondre à cet e-mail et nous serons en mesure de vous aider davantage.",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,Is there anything else I can help you with today?,Y a-t-il autre chose que nous pouvons faire pour vous aider ?,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
fr,en,"Vous en avez bien assez fait, je suis ravi....","You have done everything right, I am delighted...",en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,customer
en,fr,Thanks for chatting with #PRS_ORG# today.,Merci d'avoir discuté avec #PRS_ORG# aujourd'hui.,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
en,fr,Have a great day!,Bonne journée. ,en_fr_#CLIENT-02#_default021-01-03-25,#CLIENT-02#,agent
fr,en,"Bonjour,  je ne suis toujours pas capable de payer par #PRS_ORG#","Hello, I'm still not able to pay by #PRS_ORG#",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
fr,en,L'épreuve du silence,The test of silence,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,Thank you for the information.,Merci pour l'information.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,I will be more than happy to assist you.,Je serai ravi de vous aider.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,Please allow me a few minutes to verify the information.,Veuillez m'accorder quelques minutes pour vérifier les informations.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,Please try adding the billing information not payment just billing,"Veuillez essayer d'ajouter les informations de facturation, pas de paiement mais juste de facturation",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,"Lorsque je vais sur la méthode de paiement, il ne me donne pas le choix pour payer avec #PRS_ORG#","When I go on to the payment method, I am not provided with the choice to pay with #PRS_ORG#",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,To update your billing information please follow these steps:,"Pour mettre à jour vos informations de facturation, veuillez suivre ces étapes :",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,1,1,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,Go to #URL#.,Accédez à #URL#.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,2,2,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,Log in to your #PRS_ORG# account.,Connectez-vous à votre compte #PRS_ORG#.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,3,3,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,"Click on ""My Account"" and in the menu select ""Account Settings”","Cliquez sur « Mon compte » et dans le menu, sélectionnez « Paramètres du compte ».",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,4,4,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,Select the “Payment Information” tab.,Sélectionnez l'onglet « Informations de paiement ».,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,5,5,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,"Under “Billing Information”, add postal code and city","Sous « Informations de facturation », ajoutez le code postal et la ville.",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,6,6,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,"Click ""Save”",Cliquez sur « Enregistrer »,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,they #PRS_ORG# option should come up,l'option #PRS_ORG# devrait apparaître,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Je vais ouvrir mon PC,I'll start my PC.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,ok,D'accord,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Ça ne fonctionne pas,It doesn't work.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,Can you try with a different browser to pay.,Pouvez-vous essayer avec un autre navigateur pour payer.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Je vais essayer,I'll try.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,ok,d'accord,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Ça ne fonctionne pas,It doesn't work.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,can you try on a private browser.,Pouvez-vous essayer sur un navigateur privé.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,C'est quoi un navigateur privé,What is a private browser?,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,do you use #PRS_ORG#,utilisez-vous #PRS_ORG#,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Oui je viens de trouver comment faire  mais je ne suis pas capable de me connecter sur #PRS_ORG#,"Yes, I just found out how to do it, but I'm not able to sign in to #PRS_ORG#.",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,what do you see?,que voyez-vous ?,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Se connecter #PRS_ORG#,Sign in #PRS_ORG#,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
fr,en,Je choisis se connecter avec  #PRS_ORG# comme d'habitude,"I choose to sign in with #PRS_ORG#, as usual.",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,ok,d'accord,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Et je reviens toujours à la même place,And I always end up at the same place.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,ok allow me a moment please,ok donnez-moi un moment s'il vous plaît,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Ok,Okay.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,are you trying to use the #PRS_ORG# option on the reader?,essayez-vous d'utiliser l'option #PRS_ORG# sur le lecteur ?,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Je suis sur mon PC,I'm on my PC.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
fr,en,"Je n'ai jamais eu de problème auparavant, je ne comprends pas","I never had a problem before, I don't understand.",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,on the website or the desktop?,sur le site Web ou sur le bureau ?,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Pourrions-nous nous parler par téléphone,Could we talk to each other on the phone?,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,allow me a moment please,donnez-moi un moment s'il vous plaît,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
en,fr,Please provide me with the Phone number and the best times to call,Veuillez me fournir le numéro de téléphone et les meilleurs moments pour appeler,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,#PHONENUMBER# vous pouvez me téléphoner immédiatement,#PHONENUMBER#. You can call me immediately.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,I am sorry the call will be scheduled for a time that is good for you however I cannot assure you it can be done today.,"Je suis désolé, l'appel sera programmé pour un moment qui vous convient, mais je ne peux pas vous assurer que cela peut être fait aujourd'hui.",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,Ok vous pouvez en avant-midi,"Okay, you are available before noon.",en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,between what times,entre quelles heures,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
fr,en,9h00 et 12h00,9.00 a.m. and 12.00 p.m.,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,customer
en,fr,ok,d'accord,en_fr_#CLIENT-02#_default021-01-03-38,#CLIENT-02#,agent
